STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE,CAT10,CAT23,CAT29
02,           0433,1,3,1,NSP00,0,01,122,68340,'BARABARA CREEK          ',,'IRR:JAKOLOF BAY RD','MILE POINT 4.4           ',99.99,7.141,0,,,59283600,151383100,199,3,01,01,08,1968,2,0,122,2016,5,7.6,0,0,0,1,0,1,0,5,0,0,0,A,1,5,3,02,0,00,1,0,6.9,21.3,21.9,0,0,6.9,7.4,99.99,N,0,N,99.9,0,6,4,5,7,N,2,34.5,2,25.9,4,4,N,5,7,6,31,1,0,817,24,N  ,N  ,N  ,,,,208,0,247,,,,,0,N,2,,0,1,0,8,7,0,0,1,0,1,Y,U,150,2035,0,N,5/4/2018,B,A ,,1180,0434003,1,09,15,,,1,,44.6,1,P,4,162.06
02,           0440,1,3,1,00065,0,02,290,46780,'TOLOVANA RIVER          ',,'ELLIOTT HIGHWAY   ','MILE POINT 54.6          ',99.99,87.833,1,0015000000,0,65281621,148160824,199,3,01,01,02,1969,2,0,600,2016,5,9.2,0,0,0,1,1,1,0,5,0,0,0,A,1,5,4,02,0,00,3,0,8.7,14.6,35.1,0,0,8.7,9,99.99,N,0,N,99.9,0,5,8,7,8,N,1,68.5,1,31.6,7,5,N,5,8,8,,,0,816,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,1,0,0,1,1,0,0,1,0,1,Y,7,700,2035,0,N,5/4/2018,B,Z ,,M001,0002292,0,14,17,,,0,,87,0,F,5,315.9
02,           0441,1,3,1,00785,0,02,240,13450,'MOSQUITO FORK           ',,'TAYLOR HIGHWAY    ','MILE POINT 63.2          ',99.99,101.637,1,0025000000,0,64035760,141594560,199,3,01,01,06,1977,2,0,203,2016,5,8.5,0,20,0,0,0,1,0,5,0,0,0,A,1,5,5,04,0,00,2,0,8.5,32.9,66.8,0,0,8.5,8.8,99.99,N,0,N,99.9,0,7,7,6,8,N,1,88.2,1,38.4,6,6,N,5,9,6,,,0,717,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,9,1,0,8,1,0,1,Y,8,300,2035,0,N,5/4/2018,B,Z ,,L010,000S641,0,14,47,,,0,,91.1,0,F,6,587.84
02,           0442,1,3,1,00785,0,02,240,13450,'WEST FORK DENNISON RIVER',,'TAYLOR HIGHWAY    ','MILE POINT 48.1          ',99.99,77.326,1,0025000000,0,63532500,142140600,199,3,01,01,06,1977,2,0,203,2016,5,8.5,0,0,0,0,1,1,0,5,0,0,0,A,1,5,5,04,0,00,2,0,8.6,33.2,57.6,0,0,8.7,8.8,99.99,N,0,N,99.9,0,7,7,5,8,N,1,88.2,1,38.8,5,6,N,5,9,7,,,0,717,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,9,1,0,8,1,0,1,Y,7,300,2035,0,N,5/4/2018,B,Z ,,L010,000S641,0,14,06,,,0,,80.8,0,F,5,506.88
02,           0444,1,3,1,NSP00,0,03,231,30940,'SALMON RIVER            ',,'GUSTAVUS AIRPORT R','MILE POINT 1.5           ',99.99,2.353,0,,,58244536,135441680,199,3,01,01,07,1976,2,0,892,2016,5,8.8,0,0,0,1,1,1,0,5,0,0,0,A,1,5,4,02,0,00,3,0,7.3,16.2,48.2,0,0,7.5,7.8,99.99,N,0,N,99.9,0,7,6,4,7,N,1,66.2,1,36.1,4,4,N,5,8,8,,,0,517,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,8,7,0,9,1,0,1,Y,3,1000,2035,0,N,5/4/2018,B,A ,,6270,0003002,1,09,09,,,1,,41,1,P,4,375.96
02,           0445,1,8,0,NSP00,0,03,231,30940,'GOOD RIVER              ',,'GOOD RIVER RD     ','MILE POINT 0.1           ',99.99,0.063,0,,,58244500,135461956,199,3,04,04,09,1984,1,0,10,2016,5,4.9,0,0,0,0,0,1,0,5,0,0,0,A,5,5,7,02,0,00,3,0,4.2,7.6,23.4,0,0,4.3,4.7,99.99,N,0,N,99.9,0,6,6,6,5,N,1,45.5,1,33.7,6,6,N,5,7,4,,,0,517,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,0,8,7,0,0,1,0,1,Y,6,12,2035,0,N,5/4/2018,B,Z ,,,,,,,,,0,,75.9,0,F,6,109.98
02,           0446,1,3,1,00908,0,03,130,38970,'WATER ST NO 2 TRESTLE   ',,'WATER STREET      ','MILE POINT 0.2           ',99.99,0.24,0,,,55204900,131394000,6,3,04,04,19,1979,2,0,544,2016,C,5.8,0,0,0,0,0,0,0,5,0,0,0,P,5,0,5,01,0,00,53,0,5.7,6.1,320,0,1.2,6,7.4,99.99,N,0,N,99.9,0,4,4,4,N,N,A,23.5,A,10.8,3,2,N,0,N,5,,,0,617,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,9,1,0,0,1,0,1,Y,N,1600,2035,0,N,5/4/2018,B,K*,,LE20,000S735,0,11,11,,,1,,13.7,1,P,4,2368
02,           0453,1,3,1,00919,0,03,130,38970,'DUNTON ST VIADUCT       ',,'YOUNG ST/SAYLES ST','MILE POINT 0.1           ',99.99,0.05,0,,,55204500,131392200,3,3,04,04,19,1979,1,0,736,2016,4,4.6,0,0,0,0,0,0,0,5,0,0,0,P,5,0,5,01,0,00,28,0,4.3,6.1,164.6,0,0,4.1,4.3,99.99,N,0,N,0,0,5,6,6,N,N,2,15.3,2,3.1,3,2,N,0,N,5,,,0,617,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,T,0,0,0,9,1,0,0,1,0,1,Y,N,750,2035,0,N,5/4/2018,B,A ,,Q110,000S735,0,14,15,,,2,,22.3,2,F,5,707.78
02,           0455,1,3,1,00527,0,01,020,3000,'ANCHORAGE PORT ACCESS   ',,'LOOP RD/C STREET  ','MILE POINT 0.6           ',6.72,0.917,1,0013434100,0,61132378,149530630,2,3,01,01,14,1975,4,8,13711,2016,5,14.6,2,99,0,1,0,0,N,5,0,0,0,A,1,8,4,02,0,00,19,0,9.8,46,809.2,1.5,0,18.3,21.3,99.99,R,4.98,H,8.5,2.7,6,7,6,8,N,1,33.9,1,31,6,5,3,5,9,7,,,0,817,24,Y24,N  ,N  ,0516,,,0,0,0,,,,,0,N,2,,1,0,0,1,1,0,0,47,0,1,Y,8,15918,2035,0,N,5/4/2018,B,A ,,L1CE,0527020,0,47,15,,,2,,92.1,2,F,6,17235.96
02,           0460,1,3,1,00064,0,04,180,54920,'NOME RIVER              ',,'IRR:NOME-TAYLOR RD','MILE POINT13.2           ',3.55,21.187,0,,,64384928,165173313,199,3,01,01,07,1973,2,0,266,2016,6,9.1,0,0,0,0,0,1,0,5,0,0,0,A,1,5,7,02,0,00,3,0,3.3,18.3,55,0,0,8.5,8.8,99.99,N,0,N,99.9,0,7,8,6,7,N,1,57.6,1,25.1,6,6,N,5,8,8,,,0,816,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,1,0,8,7,0,0,11,0,1,Y,8,300,2035,0,N,5/4/2018,B,Z ,,,,,,,,,0,,83.9,0,F,6,484
02,           0461,1,3,1,NSP00,0,01,290,46060,'OTTER CREEK             ',,'HAPPY CREEK ROAD  ','MILE POINT 7.2  FLAT     ',99.99,11.585,0,,,62271434,158003932,199,3,01,01,09,1947,1,0,10,2016,0,3,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,3.9,15.2,15.8,0,0,4,4.1,99.99,N,0,N,99.9,0,6,5,3,4,N,2,16.8,2,9,2,5,N,0,6,6,31,1,0,716,24,N  ,N  ,N  ,,,,152,0,181,,,,,0,N,3,T,0,0,0,8,7,0,0,1,0,1,Y,3,12,2035,0,N,5/4/2018,B,A ,,L050,000S678,0,14,15,,,1,,24.2,1,P,3,64.78
02,           0462,1,3,1,00261,0,01,290,65590,'TATALINA RIVER          ',,'STERLING L/OPHIR  ','MILE POINT 12.5          ',99.99,20.101,0,,,62530374,155563592,199,3,01,01,08,1947,1,0,55,2016,0,3.7,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,0,00,1,0,3.7,18.3,18.6,0,0,3.7,3.7,99.99,N,0,N,99.9,0,6,5,5,7,N,1,16.7,1,12.5,4,4,N,0,7,5,,,0,716,24,Y24,N  ,N  ,0716,,,0,0,0,,,,,0,N,3,,0,0,0,8,7,0,0,1,0,1,Y,3,70,2035,0,N,5/4/2018,B,Z ,,L11E,000S783,0,11,15,,,0,,39.4,0,F,5,68.82
02,           0463,1,3,1,00261,0,01,290,65590,'TAKOTNA RIVER           ',,'STERLING L/OPHIR  ','MILE POINT 21.8          ',4.24,35.148,0,,,62580568,156052993,199,3,01,01,08,1941,1,0,55,2016,0,3.7,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,0,00,1,0,3.9,76.2,77.7,0,0,4,4.3,4.62,N,0,N,99.9,0,6,3,2,8,N,1,15.3,1,11.5,2,5,N,0,8,6,,,0,716,24,Y24,N  ,N  ,0817,,,0,0,0,,,,,0,N,3,,0,0,0,8,7,0,0,1,0,1,Y,U,70,2035,0,N,5/4/2018,B,A ,,L24E,000S764,0,14,14,,,1,,20.6,1,P,2,334.11
02,           0464,1,3,1,NSP00,0,01,290,46010,'YANKEE CREEK            ',,'STERLING L/OPHIR  ','MILE POINT 35.2          ',99.99,56.601,0,,,63034657,156203402,199,3,01,01,08,1937,1,0,55,2016,0,3.7,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,3.6,12.8,13.4,0,0,3.7,4.6,99.99,N,0,N,99.9,0,7,6,6,6,N,2,17.5,2,8.9,3,4,N,0,7,6,,,0,716,24,Y24,N  ,N  ,0716,,,0,0,0,,,,,0,N,3,,0,0,0,8,7,0,0,1,0,1,Y,3,70,2035,0,N,5/4/2018,B,A ,,L24E,000S764,0,14,17,,,2,,40.3,2,F,6,61.64
02,           0466,1,3,1,NSP00,0,01,290,46010,'CALIFORNIA CREEK        ',,'STERLING L/OPHIR  ','MILE POINT 37.1          ',99.99,59.691,0,,,63044202,156230413,199,3,01,01,08,1937,1,0,55,2016,0,3.7,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,3.3,12.8,13.7,0,0,3.4,4,99.99,N,0,N,99.9,0,6,6,4,5,N,2,17.5,2,8.9,3,3,N,0,7,6,,,0,716,24,Y24,N  ,N  ,0716,,,0,0,0,,,,,0,N,3,,0,0,0,8,7,0,0,1,0,1,Y,3,70,2035,0,N,5/4/2018,B,A ,,L24E,000S764,0,14,17,,,1,,15.8,1,P,4,54.8
02,           0467,1,3,1,NSP00,0,01,290,46010,'GANES CREEK             ',,'STERLING L/OPHIR  ','MILE POINT 37.1          ',99.99,59.691,0,,,63052182,156255744,199,3,01,01,08,1937,1,0,55,2016,0,3.7,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,3,02,1,1,3.3,30.5,36.6,0,0,3.4,3.7,99.99,N,0,N,99.9,0,9,5,7,7,N,1,17.1,1,12.8,4,3,N,0,7,6,35,1,0,716,24,Y24,N  ,N  ,0716,,,350,0,417,,,,,0,N,3,,0,0,0,8,7,0,0,1,0,1,Y,6,70,2035,0,N,5/4/2018,B,A ,,1150,0261001,1,09,15,,,2,,39.1,2,F,5,135.42
02,           0470,1,3,1,00391,0,03,150,40950,'SMALL CREEK             ',,'CHINIAK HIGHWAY   ','MILE POINT 9.2           ',99.99,14.875,0,,,57391644,152311461,199,3,01,01,07,1974,2,0,717,2016,5,10.1,0,0,0,1,1,1,0,5,0,0,0,A,1,5,5,04,0,00,2,0,8.5,9.4,19.2,0,0,8.5,8.5,99.99,N,0,N,99.9,0,7,6,7,5,N,1,84.2,1,38.6,6,5,N,5,7,8,,,0,916,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,9,6,2,0,5,0,1,Y,3,800,2035,0,N,5/4/2018,B,Z ,,,,,,,,,0,,81.8,0,F,6,163.2
02,           0473,1,3,1,NSP00,0,01,290,46010,'GOLD CREEK              ',,'IRR: AIRFIELD RD  ','MILE POINT 1.0           ',99.99,1.6,0,,,62523143,155400679,199,3,01,01,08,1972,1,0,102,2016,3,3.7,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,4.6,9.1,9.4,0,0,4.8,5.1,99.99,N,0,N,0,0,6,5,5,6,N,2,17,2,9.4,3,3,N,0,9,6,,,0,716,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,1,0,8,7,0,0,1,0,,Y,3,120,2035,0,N,5/4/2018,B,A ,,L11E,000S783,0,11,15,,,2,,33.7,2,F,5,47.94
02,           0478,1,3,1,00647,0,02,090,24230,'GOLDSTREAM CREEK        ',,'GOLDSTREAM ROAD   ','MILE POINT 1.0           ',99.99,1.527,0,,,64565082,147402812,32,3,01,01,07,1972,2,0,953,2016,5,10.4,0,55,0,0,1,1,0,5,0,0,0,A,1,5,3,02,0,00,2,0,10.4,16.7,34.5,0,0,10.4,10.7,99.99,N,0,N,99.9,0,7,7,7,8,N,1,65.1,1,30,7,6,N,5,7,8,,,0,816,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,1,1,0,0,1,0,1,Y,8,1300,2035,0,N,5/4/2018,B,Z ,,LZ2E,0648002,0,14,04,,,0,,96.3,0,G,7,369.15
02,           0481,1,3,1,00924,0,03,201,40400,'HARRIS RIVER            ',,'CRAIG/KLAWOCK/HOLL','MILE POINT 19.4          ',99.99,31.262,0,,,55280500,132512500,199,3,01,01,07,1969,2,0,403,2016,6,8.5,0,25,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,8.5,23.8,24.7,0,0,8.6,9.1,99.99,N,0,N,99.9,0,6,6,6,8,N,1,85.4,1,39.4,6,5,N,5,9,7,,,0,717,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,1,1,0,0,1,0,1,Y,8,800,2035,0,N,5/4/2018,B,Z ,,1180,0924016,0,14,14,,,0,,90.2,0,F,6,224.77
02,           0482,1,3,1,00924,0,03,201,40400,'MAYBESO CREEK           ',,'CRAIG/KLAWOCK/HOLL','MILE POINT 28.2          ',99.99,45.421,0,,,55291356,132400696,199,3,01,01,07,1985,2,0,191,2016,6,8.8,0,16,0,0,0,1,0,5,0,0,0,A,1,5,4,02,0,00,3,0,8.5,38.1,96.6,0,0,8.5,8.8,99.99,N,0,N,99.9,0,6,7,6,9,N,1,99.9,1,46.2,6,6,N,5,9,6,,,0,717,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,1,1,0,0,1,0,1,Y,8,400,2035,0,N,5/4/2018,B,Z ,,,,,,,,,0,,91.2,0,F,6,850.08
02,           0484,1,3,1,NSP00,0,03,164,35120,'CHINKELEYES CREEK       ',,'WILLIAMSPORT/PILE ','MILE POINT 3.5           ',99.99,5.633,0,,,59421371,153424333,199,3,01,01,08,2002,1,0,20,2016,0,3.7,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,10,0,00,1,0,3.4,42.7,42.7,0,0,4.2,4.8,99.99,N,0,N,99.9,0,7,6,5,8,N,2,46.1,2,28.6,5,5,N,5,7,6,,,0,716,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,0,5,8,0,0,1,0,1,Y,3,30,2035,0,N,5/4/2018,B,Z ,,,,,,,,,0,,57.3,0,F,5,204.96
02,           0485,1,3,1,NSP00,0,01,290,46010,'SPRUCE CREEK            ',,'STERLING L/OPHIR  ','MILE POINT 42.2          ',99.99,67.834,0,,,63070317,156292609,199,3,01,01,08,1964,1,0,55,2016,5,3.7,0,0,0,0,0,0,0,5,0,0,0,P,1,5,7,02,0,00,1,0,3.8,7,8.8,0,0,3.8,4.1,99.99,N,0,N,99.9,0,7,5,4,6,N,2,24.1,2,16.3,4,4,N,0,6,6,,,0,716,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,1978,8,7,0,0,1,0,1,Y,3,70,2035,0,N,5/4/2018,B,A ,,L24E,000S764,0,14,17,,,1,,32.8,1,P,4,36.08
02,           0496,1,3,1,00580,0,01,170,58660,'LITTLE SUSITNA RIVER    ',,'FISHHOOK/WILLOW RD','MILE POINT 8.5           ',99.99,13.641,0,,,61423656,149135406,117,3,01,01,07,1991,2,0,861,2016,6,11.7,0,45,0,1,1,1,0,5,0,0,0,A,1,5,5,04,0,00,1,0,11.5,36,36.6,0,1.8,11.6,14.3,99.99,N,0,N,99.9,0,8,7,7,8,N,1,87.7,1,40.4,7,7,N,5,5,6,,,0,616,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,9,6,8,8,4,0,1,Y,8,900,2035,0,N,5/4/2018,B,K*,,1140,0580018,2,09,09,,,0,,92.7,0,G,7,523.38
02,           0501,1,1,1,00A11,0,02,240,76590,'SCOTTIE CREEK           ',,'ALASKA HIGHWAY    ','MILE POINT 2.0           ',4.67,3.14,1,0018000000,0,62381935,141014421,199,3,01,01,01,1995,2,0,344,2016,9,11,0,0,0,1,1,1,0,5,0,0,0,A,1,5,5,04,0,00,1,0,7.3,37.8,38.3,0,0,11,11.9,99.99,N,0,N,99.9,0,8,8,7,8,N,1,91,1,47.8,7,8,N,5,8,9,,,0,716,24,N  ,N  ,N  ,,,,0,0,0,,,,,1,N,2,,1,0,0,9,6,2,1,30,0,1,Y,8,575,2035,0,N,5/4/2018,B,K*,,1180,0A11009,0,09,11,,,0,,89.8,0,G,7,455.77
02,           0503,1,1,1,00A11,0,02,240,76590,'GARDINER CREEK          ',,'ALASKA HIGHWAY    ','MILE POINT 24.2          ',4.67,38.883,1,0018000000,0,62511304,141273501,199,3,01,01,01,1983,2,0,344,2016,5,11,0,0,0,0,1,1,0,5,0,0,0,A,1,5,5,04,0,00,1,0,11,35.7,36.3,0,0,11,11.3,99.99,N,0,N,99.9,0,7,7,6,7,N,1,87.7,1,40.4,6,8,N,5,8,8,,,0,716,24,N  ,N  ,N  ,,,,0,0,0,,,,,1,N,2,,1,0,0,9,6,8,8,30,0,1,Y,8,480,2035,0,N,5/4/2018,B,L*,,0420,0A11002,1,09,09,,,0,,88.8,0,F,6,410.19
02,           0504,1,1,1,00A11,0,02,240,76590,'BEAVER CREEK            ',,'ALASKA HIGHWAY    ','MILE POINT 44.9          ',4.67,72.277,1,0018000000,0,63030923,141511260,199,3,01,01,01,1986,2,0,413,2016,6,11,0,0,0,1,1,1,0,5,0,0,0,A,1,5,5,04,0,00,1,0,10.9,23.8,24.3,0,0,10.4,11.3,99.99,N,0,N,99.9,0,7,7,5,5,N,1,98.5,1,42.7,5,6,N,5,8,8,,,0,716,24,N  ,N  ,N  ,,,,0,0,0,,,,,1,N,2,,1,0,0,9,6,0,1,30,0,1,Y,8,672,2035,0,N,5/4/2018,B,Z ,,H120,0A11010,0,14,14,,,0,,77.6,0,F,5,274.59
02,           0505,1,1,1,00A11,0,02,240,76590,'TANANA RIVER            ',,'ALASKA HIGHWAY    ','MILE POINT 79.1          ',4.75,127.362,1,0018000000,0,63190178,142384876,199,3,01,01,01,2010,2,0,603,2016,A,13.1,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,04,0,00,6,0,7,45.7,275.1,0,0,12.2,13.1,99.99,N,0,N,99.9,0,9,9,8,9,N,1,87.7,1,40.4,8,8,N,5,8,6,,,,716,24,N  ,Y60,N  ,,0915,,,,,,,,_              ,1,N,2,,1,0,0,9,6,2,1,30,0,1,Y,8,1210,2035,0,N,5/4/2018,B,K*,,L1C0,0A21008,0,11,11,,,0,,82,0,G,8,3603.81
02,           0506,1,1,1,00A11,0,02,240,76590,'TOK RIVER               ',,'ALASKA HIGHWAY    ','MILE POINT 85.2          ',4.67,137.11,1,0018000000,0,63192998,142500993,199,3,01,01,01,1944,2,0,640,2016,4,8.5,0,0,0,0,0,1,0,5,0,0,0,A,1,5,3,10,0,00,1,0,7.2,76.2,77.1,0.6,0.6,7.2,7.7,4.85,N,0,N,99.9,0,6,6,6,7,N,1,67.3,1,23.7,5,4,N,5,8,8,,,0,716,24,Y24,N  ,N  ,0717,,,0,0,0,,,,,1,N,2,,1,0,0,1,1,0,0,17,0,1,Y,5,1000,2035,0,N,5/4/2018,B,Z ,,H120,0A11010,0,14,14,,,0,,48.7,0,F,6,593.67
02,           0507,1,1,1,00A21,0,02,240,76590,'YERRICK CREEK           ',,'ALASKA HIGHWAY    ','MILE POINT 109.5         ',4.67,176.263,1,0018000000,0,63225752,143354670,199,3,01,01,01,1985,2,0,300,2016,5,11.3,0,0,0,0,0,1,0,5,0,0,0,A,1,5,5,04,0,00,2,0,11.2,30.5,61.6,0,0,11,11.3,99.99,N,0,N,99.9,0,7,7,7,6,N,1,81.6,1,39.8,7,8,N,5,7,8,,,0,716,24,N  ,N  ,N  ,,,,0,0,0,,,,,1,N,2,,1,0,0,9,6,0,8,9,0,1,Y,8,600,2035,0,N,5/4/2018,B,L*,,0750,0A21001,0,11,09,,,0,,88.2,0,G,7,696.08
02,           0508,1,1,1,00A21,0,02,240,76590,'CATHEDRAL RAPIDS NO 1   ',,'ALASKA HIGHWAY    ','MILE POINT 114.1         ',4.67,183.557,1,0018000000,0,63230937,143441156,199,3,01,01,01,1985,2,0,300,2016,5,11,0,0,0,0,0,1,0,5,0,0,0,A,1,5,5,04,0,00,1,0,10.9,20.1,20.7,0,0,11.2,11.6,99.99,N,0,N,99.9,0,7,7,7,7,N,1,75.2,1,34.4,7,9,N,5,6,8,,,0,716,24,N  ,N  ,N  ,,,,0,0,0,,,,,1,N,2,,1,0,0,9,6,0,8,9,0,1,Y,8,600,2035,0,N,5/4/2018,B,L*,,0750,0A21001,0,11,09,,,0,,88.2,0,G,7,240.12
02,           0509,1,1,1,00A21,0,02,240,76590,'ROBERTSON RIVER         ',,'ALASKA HIGHWAY    ','MILE POINT 123.2         ',4.67,198.252,1,0018000000,0,63294987,143500191,199,3,01,01,01,1944,2,0,300,2016,3,10.7,0,0,0,1,1,1,1,5,0,0,0,A,1,5,3,09,3,02,9,3,7.3,61,603.2,0,0,7.2,8.5,99.99,N,0,N,99.9,0,7,7,6,7,N,1,51.1,1,27.8,6,4,N,5,9,6,31,1,0,716,24,Y24,N  ,N  ,0717,,,9759,0,11618,,,,,1,N,2,,1,0,0,1,1,0,0,9,0,1,Y,8,600,2035,0,N,5/4/2018,B,Z ,,Q120,0A21006,0,14,17,,,0,,69.1,0,F,6,5127.2
02,           0510,1,1,1,00A21,0,02,240,76590,'CATHEDRAL RAPIDS NO 2   ',,'ALASKA HIGHWAY    ','MILE POINT 114.6         ',4.67,184.429,1,0018000000,0,63231412,143451314,199,3,01,01,01,1985,2,0,300,2016,5,11,0,0,0,0,0,1,0,5,0,0,0,A,1,5,5,04,0,00,1,0,10.9,20.1,20.7,0,0,10.9,11.2,99.99,N,0,N,99.9,0,8,8,8,8,N,1,75.2,1,34.4,8,7,N,5,6,8,,,0,716,24,N  ,N  ,N  ,,,,0,0,0,,,,,1,N,2,,1,0,0,9,6,0,8,9,0,1,Y,8,600,2035,0,N,5/4/2018,B,L*,,0750,0A21001,0,11,11,,,0,,88.2,0,G,8,231.84
02,           0511,1,1,1,00A21,0,02,240,76590,'CATHEDRAL RAPIDS NO 3   ',,'ALASKA HIGHWAY    ','MILE POINT 114.9         ',4.67,184.935,1,0018000000,0,63231689,143454910,199,3,01,01,01,1985,2,0,300,2016,5,11,0,0,0,0,0,1,0,5,0,0,0,A,1,5,5,04,0,00,1,0,10.9,20.1,20.7,0,0,10.9,11.2,99.99,N,0,N,99.9,0,8,8,8,8,N,1,75.2,1,34.4,8,7,N,5,6,8,,,0,716,24,N  ,N  ,N  ,,,,0,0,0,,,,,1,N,2,,1,0,0,9,6,0,8,9,0,1,Y,8,600,2035,0,N,5/4/2018,B,Z ,,H010,000S483,0,14,17,,,0,,88.2,0,G,8,231.84
